Opportunity ID,SAP Code,Account Region,Closed Lost Reason,Closed Lost Reason Comments,IDN Status
006Q8000005vEEf,1003209,EMEA,,,Active
006Q8000005vJxV,1004788,United States,Unresponsive Contacts,,Not a Member
006Q8000005vsnB,1001003,Asia Pacific,Lack of Budget,,Not a Member
006Q8000005wTQ9,1002729,Australia,Cheaper solution,,Not a Member
006Q8000005wcJl,1003184,Australia,,,Active
006Q8000005xetC,1000683,Asia Pacific,Pricing,,Active
006Q8000005xi5O,1003209,EMEA,,,Active
006Q8000005xleL,1003209,EMEA,,,Active
006Q8000005xmSL,1003209,EMEA,,,Active
006Q8000005xpTS,1003209,EMEA,,,Active
006Q8000005xz9U,1003570,EMEA,,,Active
006Q8000005y3Hw,1003969,Canada,,,Active
006Q8000005y5Uz,1003570,EMEA,,,Active
006Q8000005yAJO,1004764,United States,,,Active
006Q8000005yEV4,1005260,United States,Competition,,Not a Member
006Q8000005yHO5,1004698,United States,,,Active
006Q8000005yM4Q,1006906,United States,,,Not a Member
006Q8000005yNmr,1007112,United States,,,Not a Member
006Q8000005yNwa,,United States,,,Not a Member
006Q8000005yQeJ,1007112,United States,,,Not a Member
006Q8000005yRVV,1005293,United States,,,Active
006Q8000005yphV,1007283,Canada,Competition,,Not a Member
006Q8000005yqIb,1004599,United States,,,Not a Member
006Q8000005yqgn,1004850,United States,,,Active
006Q8000005yxLi,1005384,United States,,,Pending
006Q8000005z0xu,1006058,United States,Other (Add detail to Other Closed Lost Reason),,Active
006Q8000005z2bV,1005186,United States,,,Active
006Q8000005z5GH,1007104,Australia,,,Not a Member
006Q8000005zMvE,1002854,Australia,No Decision,,Not a Member
006Q8000005zzwX,1002974,Australia,,,Active
006Q80000061Zmh,1003023,Australia,No Decision,,Not a Member
006Q80000061qva,,Canada,Unresponsive Contacts,,Not a Member
006Q80000061sMI,,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q80000061yuk,1006906,United States,,,Not a Member
006Q800000627A5,1007001,United States,Lack of Budget,,Not a Member
006Q80000062DLv,1003209,EMEA,,,Active
006Q80000062M2e,1006131,United States,Pricing,,Pending
006Q80000062gZB,1004768,United States,,,Active
006Q80000062gcQ,1004592,United States,,,Active
006Q80000062jLu,1000880,New Zealand,Lack of internal consensus,,Pending
006Q80000062nfV,1005298,United States,No Decision,,Active
006Q80000062oFC,1005367,United States,,,Not a Member
006Q80000062qBx,1007101,Canada,,,Active
006Q80000062qQU,1007101,Canada,,,Active
006Q80000062une,,Australia,Other (Add detail to Other Closed Lost Reason),,Pending
006Q80000062w9K,1003088,Australia,No Decision,,Active
006Q800000631SM,1003198,Australia,No Decision,,Active
006Q800000636Bv,1003189,Australia,,,Not a Member
006Q800000636mz,1005293,United States,,,Active
006Q80000064RNy,1003198,Australia,No Decision,,Active
006Q80000065fdP,1003885,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q80000065q5l,1007122,United States,,,Active
006Q80000065qKH,1007122,United States,,,Active
006Q80000065w7x,1004867,United States,,,Active
006Q800000661Fh,1004039,Canada,,,Active
006Q80000066Cj0,1005121,United States,,,Active
006Q80000066Lvx,1006510,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q80000066NL4,1007101,Canada,Unresponsive Contacts,,Active
006Q80000066NmT,1007101,Canada,Unresponsive Contacts,,Active
006Q80000066TOs,1004967,United States,,,Not a Member
006Q80000066TSA,,United States,,,Not a Member
006Q80000066bSr,1005591,United States,,,Active
006Q80000066qLS,1002865,Australia,,,Active
006Q800000674TF,1004925,United States,Other (Add detail to Other Closed Lost Reason),Lost by Collins but Won by another ICT dealer in MN,Active
006Q80000067t7Z,1006256,Asia Pacific,Pricing,,Not a Member
006Q800000696JV,1003209,EMEA,,,Active
006Q80000069PJw,1003209,EMEA,,,Active
006Q80000069Qns,1003209,EMEA,,,Active
006Q80000069Rju,1004796,United States,,,Active
006Q80000069U54,1003209,EMEA,,,Active
006Q80000069Xe3,1006559,United States,,,Not a Member
006Q80000069YlO,1004928,United States,Unresponsive Contacts,,Pending
006Q80000069ZuL,1005293,United States,No Decision,,Active
006Q80000069dI3,1006445,United States,,,Not a Member
006Q80000069exF,1007125,United States,,,Active
006Q80000069ha9,1003963,Canada,,,Not a Member
006Q80000069zYg,1004867,United States,,,Active
006Q8000006A6aX,1007101,Canada,,,Active
006Q8000006ERHr,1001028,New Zealand,Unresponsive Contacts,,Active
006Q8000006EU2n,1001028,New Zealand,,,Active
006Q8000006EUM9,1001028,New Zealand,Lack of Budget,,Active
006Q8000006EzD3,1003760,Australia,Competition,,Not a Member
006Q8000006FNgq,,New Zealand,No Decision,,Active
006Q8000006G0rq,1002940,Australia,,,Active
006Q8000006GTc5,1007475,Australia,,,Not a Member
006Q8000006GVh7,1007160,Asia Pacific,,,Not a Member
006Q8000006HwXC,1005046,United States,,,Active
006Q8000006IDkv,1004309,Canada,Unresponsive Contacts,,Active
006Q8000006IM9t,1003952,Canada,Competition,,Active
006Q8000006IQVG,1004590,United States,,,Active
006Q8000006ISyT,1004590,United States,,,Active
006Q8000006IVt7,1004793,United States,,,Not a Member
006Q8000006IpNB,1007777,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q8000006Izft,1004938,United States,,,Not a Member
006Q8000006KTIX,1000447,Asia Pacific,,,Active
006Q8000006LOqJ,1006805,EMEA,Pricing,,Active
006Q8000006LOvB,1003209,EMEA,,,Active
006Q8000006LTRm,1005795,EMEA,,,Active
006Q8000006LVzs,1005795,EMEA,,,Active
006Q8000006Ldao,1004109,EMEA,,,Not a Member
006Q8000006Litu,1003986,Canada,,,Not a Member
006Q8000006Lps5,1005161,United States,,,Active
006Q8000006Luwh,1004520,United States,,,Active
006Q8000006Lws0,,Canada,No Decision,,Not a Member
006Q8000006Ly8z,1006587,United States,,,Active
006Q8000006LyXB,1006954,United States,,,Active
006Q8000006M0h3,1004856,United States,,,Active
006Q8000006M3Bu,1005051,United States,,,Active
006Q8000006M3tY,1005041,United States,,,Pending
006Q8000006MHjW,1006955,United States,,,Not a Member
006Q8000006MSa7,1004309,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q8000006MUP4,,United States,,,Active
006Q8000006MUqQ,1007131,United States,,,Active
006Q8000006MWx3,1007006,United States,,,Not a Member
006Q8000006MwDC,1004857,United States,,,Active
006Q8000006N25h,1006396,United States,,,Active
006Q8000006N50M,1005535,United States,,,Pending
006Q8000006NRww,1007127,Australia,,,Not a Member
006Q8000006ODYX,1006948,Asia Pacific,Competition,,Not a Member
006Q8000006PS5h,1003369,EMEA,,,Active
006Q8000006Pehz,1007125,United States,,,Active
006Q8000006PhmJ,1005163,United States,,,Active
006Q8000006PiSE,1005347,United States,,,Not a Member
006Q8000006PkH7,1007135,United States,,,Not a Member
006Q8000006Plpu,1004793,United States,,,Not a Member
006Q8000006Pn8Z,1007101,Canada,,,Active
006Q8000006Pp5W,1004971,United States,,,Pending
006Q8000006PrDm,1007101,Canada,,,Active
006Q8000006QxIj,1005067,United States,,,Active
006Q8000006R509,1005529,United States,,,Pending
006Q8000006RUZq,1000938,Asia Pacific,Unresponsive Contacts,,Not a Member
006Q8000006RdoJ,1000938,Asia Pacific,No Decision,,Not a Member
006Q8000006Rm58,1000938,Asia Pacific,No Decision,,Not a Member
006Q8000006Rn9F,1000938,Asia Pacific,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q8000006RnQz,1000938,Asia Pacific,Unresponsive Contacts,,Not a Member
006Q8000006RnkL,1000938,Asia Pacific,Unresponsive Contacts,,Not a Member
006Q8000006Rnys,1000938,Asia Pacific,Competition,,Not a Member
006Q8000006RoJp,1000938,Asia Pacific,Unresponsive Contacts,,Not a Member
006Q8000006Rozl,1000938,Asia Pacific,Unresponsive Contacts,,Not a Member
006Q8000006SMrs,1006870,Australia,,,Active
006Q8000006T8q0,1003209,EMEA,,,Active
006Q8000006TIZC,1005367,United States,,,Not a Member
006Q8000006TNqj,1005293,United States,,,Active
006Q8000006TP1C,1005354,United States,,,Not a Member
006Q8000006TREK,1004764,United States,,,Active
006Q8000006TTOA,1005112,United States,,,Not a Member
006Q8000006TUSI,1006091,Canada,,,Active
006Q8000006TW2g,1004714,United States,,,Not a Member
006Q8000006TWc9,1005272,United States,,,Active
006Q8000006TYng,1003885,Canada,,,Active
006Q8000006Tae9,1006085,United States,,,Active
006Q8000006TbC1,1005051,United States,,,Active
006Q8000006TeZj,1005121,United States,,,Active
006Q8000006TedA,1000655,New Zealand,,,Not a Member
006Q8000006TfHG,1004879,United States,,,Active
006Q8000006TvsI,1000561,New Zealand,Lack of Budget,,Active
006Q8000006TzJB,,United States,,,Not a Member
006Q8000006U8Ph,1005293,United States,,,Active
006Q8000006U9CG,1004857,United States,,,Active
006Q8000006UAhd,1005293,United States,,,Active
006Q8000006UAsw,1005535,United States,,,Pending
006Q8000006UHGC,1005046,United States,,,Active
006Q8000006ULjX,1000769,New Zealand,Unresponsive Contacts,,Not a Member
006Q8000006W2jB,1007811,Asia Pacific,Change of Circumstances,,Not a Member
006Q8000006WDpt,1003580,EMEA,Change of Circumstances,,Not a Member
006Q8000006WZ2P,1000447,Asia Pacific,,,Active
006Q8000006WqeO,1003885,Canada,,,Active
006Q8000006X5Le,1004694,United States,,,Active
006Q8000006X5bo,1004694,United States,,,Active
006Q8000006X7yZ,1004694,United States,,,Active
006Q8000006X8OR,1004694,United States,,,Active
006Q8000006XAMy,1004694,United States,,,Active
006Q8000006XBVt,1003986,Canada,Unresponsive Contacts,,Not a Member
006Q8000006XC8d,1003884,Canada,No Decision,,Active
006Q8000006XCJv,1004694,United States,,,Active
006Q8000006XCbf,1004694,United States,,,Active
006Q8000006XDhN,1004694,United States,,,Active
006Q8000006XEbq,1004694,United States,,,Active
006Q8000006XEwn,1004694,United States,,,Active
006Q8000006XFJP,1004694,United States,,,Active
006Q8000006XFuT,1004694,United States,,,Active
006Q8000006XGKH,1004694,United States,,,Active
006Q8000006XGVZ,1004694,United States,,,Active
006Q8000006XHJZ,1005572,United States,,,Not a Member
006Q8000006XLwh,1005051,United States,,,Active
006Q8000006XOHp,1005051,United States,,,Active
006Q8000006XgWT,1003885,Canada,No Decision,,Active
006Q8000006cgpC,1002940,Australia,,,Active
006Q8000006dfCj,1003508,Australia,,,Not a Member
006Q8000006ditn,1002934,Australia,,,Active
006Q8000006e1gH,1003462,Australia,,,Active
006Q8000006e3Bq,1003384,Australia,,,Active
006Q8000006e7KH,,Australia,,,Not a Member
006Q8000006eBkT,1003198,Australia,,,Active
006Q8000006fv0U,1003209,EMEA,,,Active
006Q8000006fwxi,1005298,United States,,,Active
006Q8000006fyPl,1004040,Canada,,,Not a Member
006Q8000006fyRN,1003209,EMEA,,,Active
006Q8000006fzQj,1006396,United States,,,Active
006Q8000006fzfC,1003209,EMEA,,,Active
006Q8000006g3Z9,1003209,EMEA,,,Active
006Q8000006g4i5,1005588,United States,Competition,,Active
006Q8000006g63x,1003209,EMEA,,,Active
006Q8000006g8dg,1004867,United States,,,Active
006Q8000006gDF9,1005027,United States,,,Active
006Q8000006gFOz,1006396,United States,,,Active
006Q8000006gIVA,1005024,United States,,,Not a Member
006Q8000006gZkH,1005776,United States,,,Active
006Q8000006gdmJ,,New Zealand,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q8000006gdsk,,Australia,Unresponsive Contacts,,Not a Member
006Q8000006hZVK,1007475,Australia,No Decision,,Not a Member
006Q8000006hbAY,1002942,Australia,,,Active
006Q8000006hgF4,1006080,Asia Pacific,,,Not a Member
006Q8000006hiqL,1007475,Australia,,,Not a Member
006Q8000006ja3w,1005111,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q8000006jc7L,1005298,United States,,,Active
006Q8000006jdeU,1003885,Canada,,,Active
006Q8000006jdwJ,1005283,United States,,,Not a Member
006Q8000006jf5C,,United States,,,Not a Member
006Q8000006jjtd,1006085,United States,,,Active
006Q8000006jlQl,1005293,United States,,,Active
006Q8000006jlyf,1006085,United States,,,Active
006Q8000006jnFd,1005539,United States,,,Active
006Q8000006jnva,1006085,United States,,,Active
006Q8000006joOe,,United States,,,Active
006Q8000006jpe1,1005451,United States,,,Not a Member
006Q8000006jtmU,1004515,United States,Unresponsive Contacts,,Active
006Q8000006jwkL,1005268,United States,,,Active
006Q8000006jxJp,1005293,United States,,,Active
006Q8000006jxTV,1005293,United States,,,Active
006Q8000006jxgP,1005293,United States,,,Active
006Q8000006jyB4,1004039,Canada,,,Active
006Q8000006jykY,,Canada,Competition,,Active
006Q8000006jz5V,,Canada,Competition,,Active
006Q8000006k04o,,Canada,Competition,,Active
006Q8000006k1le,1003965,Canada,Unresponsive Contacts,,Active
006Q8000006k26c,1003622,New Zealand,No Decision,,Not a Member
006Q8000006k2TB,1003965,Canada,Unresponsive Contacts,,Active
006Q8000006kTQA,1006462,New Zealand,,,Not a Member
006Q8000006kWsf,1004796,United States,,,Active
006Q8000006l2Fq,1007145,Australia,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q8000006nDBz,1003198,Australia,No Decision,,Active
006Q8000006nLW5,1004040,Canada,,,Not a Member
006Q8000006nNPp,1004527,United States,,,Active
006Q8000006nONV,1003209,EMEA,,,Active
006Q8000006nawZ,1005846,Canada,,,Active
006Q8000006nc8k,1005846,Canada,,,Active
006Q8000006negq,1003209,EMEA,,,Active
006Q8000006nfBR,1004857,United States,,,Active
006Q8000006ngFZ,,United States,,,Pending
006Q8000006niCX,1005846,Canada,,,Active
006Q8000006nkEM,1003965,Canada,No Decision,,Active
006Q8000006nkPe,1005112,United States,,,Not a Member
006Q8000006nksf,1007009,Canada,Competition,,Not a Member
006Q8000006nmT6,1003965,Canada,No Decision,,Active
006Q8000006nmWH,1006326,United States,,,Not a Member
006Q8000006oGWB,,ICT,,,Active
006Q8000006p8cq,1005529,United States,,,Pending
006Q8000006p9yh,1006895,Australia,,,Not a Member
006Q8000006pK4T,1005350,United States,,,Active
006Q8000006rBWY,1006997,United States,,,Not a Member
006Q8000006rID5,1005351,United States,,,Active
006Q8000006rIwE,1004768,United States,,,Active
006Q8000006rJCM,1004708,United States,,,Not a Member
006Q8000006rJVh,1005350,United States,,,Active
006Q8000006rLUJ,1004714,United States,,,Not a Member
006Q8000006rLpF,1005032,United States,,,Active
006Q8000006rMDR,1005067,United States,,,Active
006Q8000006rOWz,,United States,,,Not a Member
006Q8000006rP9m,1004189,New Zealand,,,Not a Member
006Q8000006rt2v,1004796,United States,,,Active
006Q8000006ruzv,1005776,United States,,,Active
006Q8000006s64z,,United States,,,Not a Member
006Q8000006sGXP,1003261,Australia,,,Active
006Q8000006sGp8,1005864,Australia,,,Not a Member
006Q8000006sgOe,,Australia,,,Active
006Q8000006sr8k,1003273,Australia,No Decision,,Active
006Q8000006uRTV,1007223,Asia Pacific,,,Not a Member
006Q8000006urr2,1003965,Canada,Unresponsive Contacts,,Active
006Q8000006uwsK,1005920,Canada,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q8000006uxA4,1005920,Canada,,,Not a Member
006Q8000006v2zK,1003209,EMEA,,,Active
006Q8000006v7uC,1005167,United States,,,Active
006Q8000006v8dK,1004022,Canada,,,Not a Member
006Q8000006vBzR,1005167,United States,,,Active
006Q8000006vE9K,1005027,United States,,,Active
006Q8000006vEMB,1005167,United States,,,Active
006Q8000006vFV7,1005167,United States,,,Active
006Q8000006vFeo,1005167,United States,,,Active
006Q8000006vFrk,1005598,United States,,,Active
006Q8000006vHS5,1005045,United States,,,Active
006Q8000006vIeI,1005293,United States,,,Active
006Q8000006vM3b,1004787,United States,,,Active
006Q8000006vNhD,1004711,United States,,,Active
006Q8000006vY37,1005278,United States,,,Active
006Q8000006vZ7G,1004857,United States,,,Active
006Q8000006vZGw,1005539,United States,,,Active
006Q8000006vZtf,1005690,United States,,,Active
006Q8000006vbk9,1003885,Canada,,,Active
006Q8000006vbnN,1005776,United States,,,Active
006Q8000006ve3h,1004857,United States,,,Active
006Q8000006vg3v,1004027,Canada,Other (Add detail to Other Closed Lost Reason),,Active
006Q80000070iEk,1002967,Australia,,,Active
006Q80000071Dws,1003379,Australia,No Decision,,Active
006Q80000071QsU,1002865,Australia,,,Active
006Q800000738BX,1001919,Asia Pacific,,,Active
006Q80000073A3e,1006805,EMEA,,,Active
006Q80000073tok,1007150,United States,Pricing,,Active
006Q800000747oV,1004967,United States,,,Not a Member
006Q80000074Dgz,1006610,Canada,Competition,,Not a Member
006Q80000074WDR,1002865,Australia,Other (Add detail to Other Closed Lost Reason),,Active
006Q80000074Weo,1003987,Canada,,,Active
006Q80000074def,1005598,United States,,,Active
006Q80000074jgr,1003198,Australia,Unresponsive Contacts,,Active
006Q800000753u5,1004027,Canada,Change of Circumstances,,Active
006Q80000075uaD,1007171,Asia Pacific,Competition,,Not a Member
006Q80000077MML,1007777,Canada,Unresponsive Contacts,,Not a Member
006Q80000077PKF,1005384,United States,,,Pending
006Q80000077V9W,1004711,United States,,,Active
006Q80000077d5R,1004850,United States,,,Active
006Q80000077dVH,1003209,EMEA,,,Active
006Q80000077dmz,,United States,Other (Add detail to Other Closed Lost Reason),,Not a Member
006Q80000077fNN,1006955,United States,,,Not a Member
006Q80000077fNO,1004701,United States,,,Active
006Q80000077gzN,1005158,United States,,,Active
006Q80000077hPB,1005158,United States,Competition,,Active
006Q80000077jfV,1005112,United States,,,Not a Member
006Q80000077nPm,1004039,Canada,Unresponsive Contacts,,Active
006Q80000077oX7,1004790,United States,Unresponsive Contacts,,Not a Member
006Q80000078C1Z,1005121,United States,,,Active
006Q80000078PgR,1003660,Australia,No Decision,,Not a Member
006Q80000078S6L,1000679,New Zealand,,,Active
006Q80000078UEe,1005284,United States,,,Active
006Q80000078UJS,1005273,United States,Lack of Budget,lost funding,Active
006Q80000078dUo,1005566,United States,Lack of Budget,,Not a Member
006Q80000078tWM,1006760,Australia,Lack of Budget,,Not a Member
006Q800000798yQ,1003527,Australia,No Decision,,Active
006Q80000079LZ5,1003261,Australia,,,Active
006Q80000079PuR,1003261,Australia,,,Active
006Q80000079Q5i,1003261,Australia,,,Active
006Q80000079RrN,1003261,Australia,,,Active
006Q8000007AitO,1003209,EMEA,Competition,,Active
006Q8000007AkGr,1006501,Asia Pacific,,,Not a Member
006Q8000007An0D,1003209,EMEA,Competition,,Active
